Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,25 to 34,Female,Blunt Implement,Yes,Sep 2018,Murder,Solved,Hillingdon,White
1,25 to 34,Male,Knife or Sharp Implement,No,Sep 2018,Murder,Solved,Islington,Asian
1,20 to 24,Male,Shooting,No,Sep 2018,Murder,Solved,Haringey,White
1,45 to 54,Female,Other Method of Killing,No,Sep 2018,Murder,Solved,Greenwich,Black
1,55 to 64,Male,Not known/Not Recorded,No,Sep 2018,Manslaughter,Unsolved,Croydon,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Sep 2018,Murder,Unsolved,Hackney,Black
1,13 to 19,Male,Shooting,No,Sep 2018,Murder,Solved,Waltham Forest,Not Recorded / Unknown
1,65 and over,Male,"Physical Assault, no weapon",Yes,Sep 2018,Murder,Solved,Newham,Asian
1,0 to 12,Male,Not known/Not Recorded,No,Sep 2018,Manslaughter,Solved,Havering,White
1,45 to 54,Male,Knife or Sharp Implement,No,Oct 2018,Murder,Solved,Wandsworth,Black
1,20 to 24,Male,Shooting,No,Oct 2018,Murder,Solved,Hillingdon,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Oct 2018,Manslaughter,Solved,Camden,Asian
1,45 to 54,Male,Knife or Sharp Implement,Yes,Oct 2018,Murder,Solved,Barnet,White
1,35 to 44,Male,Knife or Sharp Implement,No,Oct 2018,Murder,Solved,Southwark,White
1,13 to 19,Male,Shooting,No,Oct 2018,Murder,Unsolved,Greenwich,Black
1,25 to 34,Female,"Physical Assault, no weapon",Yes,Oct 2018,Murder,Solved,Tower Hamlets,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Oct 2018,Murder,Solved,Redbridge,Black
1,0 to 12,Male,Other Method of Killing,No,Oct 2018,Murder,Solved,Barking & Dagenham,White
1,65 and over,Male,Other Method of Killing,No,Oct 2018,Manslaughter,Solved,Westminster,White
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2018,Murder,Solved,Wandsworth,Black
1,55 to 64,Female,Blunt Implement,Yes,Nov 2018,Murder,Solved,Wandsworth,Asian
1,55 to 64,Male,Not known/Not Recorded,No,Nov 2018,Murder,Solved,Richmond Upon Thames,White
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2018,Murder,Unsolved,Lambeth,Black
1,65 and over,Female,Other Method of Killing,No,Nov 2018,Manslaughter,Solved,Ealing,White
1,65 and over,Female,Knife or Sharp Implement,Yes,Nov 2018,Murder,Solved,Southwark,White
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2018,Murder,Solved,Lewisham,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Nov 2018,Murder,Solved,Bromley,Black
1,35 to 44,Female,Knife or Sharp Implement,Yes,Nov 2018,Murder,Solved,Redbridge,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2018,Murder,Solved,Hackney,Black
1,65 and over,Female,Other Method of Killing,No,Dec 2018,Manslaughter,Unsolved,Barnet,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2018,Murder,Solved,Haringey,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2018,Murder,Solved,Greenwich,White
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2018,Murder,Solved,Greenwich,White
1,45 to 54,Female,"Physical Assault, no weapon",No,Dec 2018,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male,Shooting,No,Dec 2018,Murder,Unsolved,Enfield,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2019,Murder,Unsolved,Ealing,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2019,Murder,Unsolved,Islington,White
1,25 to 34,Female,Knife or Sharp Implement,Yes,Jan 2019,Murder,Solved,Southwark,White
1,35 to 44,Female,"Physical Assault, no weapon",Yes,Jan 2019,Murder,Solved,Tower Hamlets,Asian
1,25 to 34,Female,Knife or Sharp Implement,Yes,Jan 2019,Murder,Solved,Tower Hamlets,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2019,Murder,Solved,Waltham Forest,Black
1,35 to 44,Female,"Physical Assault, no weapon",Yes,Jan 2019,Murder,Unsolved,Havering,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2019,Murder,Solved,Westminster,White
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2019,Murder,Solved,Wandsworth,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2019,Murder,Solved,Lambeth,Black
1,45 to 54,Male,"Physical Assault, no weapon",No,Feb 2019,Murder,Solved,Camden,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2019,Murder,Solved,Camden,Black
1,13 to 19,Male,Shooting,No,Feb 2019,Murder,Solved,Haringey,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Feb 2019,Murder,Solved,Southwark,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Feb 2019,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2019,Murder,Solved,Redbridge,Black
1,65 and over,Male,Blunt Implement,No,Feb 2019,Murder,Unsolved,Waltham Forest,White
1,45 to 54,Female,"Physical Assault, no weapon",No,Mar 2019,Murder,Solved,Wandsworth,White
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Unsolved,Hounslow,Black
1,25 to 34,Female,"Physical Assault, no weapon",No,Mar 2019,Murder,Solved,Richmond Upon Thames,White
1,25 to 34,Male,Shooting,No,Mar 2019,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Lambeth,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Harrow,Asian
1,45 to 54,Female,Knife or Sharp Implement,Yes,Mar 2019,Murder,Solved,Barnet,White
1,0 to 12,Female,"Physical Assault, no weapon",No,Mar 2019,Murder,Solved,Croydon,White
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Waltham Forest,White
1,13 to 19,Female,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Havering,White
1,65 and over,Female,Not known/Not Recorded,No,Mar 2019,Murder,Solved,Kensington & Chelsea,White
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Hammersmith & Fulham,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Hammersmith & Fulham,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Westminster,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2019,Murder,Solved,Westminster,White
1,25 to 34,Male,Other Method of Killing,No,Apr 2019,Murder,Solved,Brent,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Apr 2019,Murder,Solved,Brent,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Apr 2019,Murder,Unsolved,Camden,Black
1,65 and over,Male,Other Method of Killing,Yes,Apr 2019,Murder,Unsolved,Barnet,White
1,0 to 12,Female,Not known/Not Recorded,No,Apr 2019,Murder,Unsolved,Southwark,Black
1,35 to 44,Female,Blunt Implement,Yes,Apr 2019,Murder,Solved,Tower Hamlets,White
1,25 to 34,Male,Knife or Sharp Implement,No,Apr 2019,Murder,Unsolved,Redbridge,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Apr 2019,Murder,Solved,Hackney,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Apr 2019,Murder,Solved,Hackney,Black
1,55 to 64,Male,"Physical Assault, no weapon",No,Apr 2019,Murder,Solved,Waltham Forest,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Apr 2019,Murder,Unsolved,Newham,Asian
1,35 to 44,Female,Blunt Implement,No,Apr 2019,Murder,Solved,Newham,Asian
1,25 to 34,Female,Blunt Implement,No,Apr 2019,Murder,Solved,Newham,White
1,45 to 54,Male,"Physical Assault, no weapon",No,May 2019,Murder,Solved,Wandsworth,White
1,25 to 34,Male,Knife or Sharp Implement,No,May 2019,Murder,Unsolved,Hounslow,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,May 2019,Murder,Solved,Southwark,Black
1,45 to 54,Male,Knife or Sharp Implement,No,May 2019,Murder,Solved,Lewisham,Not Recorded / Unknown
1,20 to 24,Male,Knife or Sharp Implement,No,May 2019,Murder,Solved,Tower Hamlets,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,May 2019,Murder,Solved,Hackney,Black
1,45 to 54,Male,Other Method of Killing,No,May 2019,Murder,Solved,Waltham Forest,White
1,65 and over,Male,Not known/Not Recorded,No,May 2019,Murder,Unsolved,Enfield,White
1,25 to 34,Male,Knife or Sharp Implement,No,May 2019,Murder,Unsolved,Newham,White
1,55 to 64,Male,Other Method of Killing,No,May 2019,Murder,Solved,Newham,White
1,65 and over,Female,Knife or Sharp Implement,Yes,May 2019,Murder,Solved,Kensington & Chelsea,White
1,65 and over,Male,Knife or Sharp Implement,Yes,May 2019,Murder,Solved,Kensington & Chelsea,White
1,35 to 44,Male,Other Method of Killing,No,Jun 2019,Murder,Solved,Wandsworth,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Wandsworth,Black
1,25 to 34,Male,Shooting,No,Jun 2019,Murder,Unsolved,Hounslow,White
1,45 to 54,Male,"Physical Assault, no weapon",No,Jun 2019,Murder,Unsolved,Lambeth,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Barnet,Black
1,35 to 44,Male,Other Method of Killing,No,Jun 2019,Manslaughter,Solved,Kensington & Chelsea,White
1,45 to 54,Male,"Physical Assault, no weapon",No,Jun 2019,Murder,Solved,Islington,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Haringey,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Southwark,Black
1,55 to 64,Female,Not known/Not Recorded,No,Jun 2019,Murder,Unsolved,Lewisham,White
1,13 to 19,Male,Shooting,No,Jun 2019,Murder,Unsolved,Greenwich,Black
1,25 to 34,Female,Knife or Sharp Implement,Yes,Jun 2019,Murder,Solved,Croydon,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male,Other Method of Killing,No,Jun 2019,Murder,Solved,Redbridge,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Newham,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Newham,Asian
1,65 and over,Male,"Physical Assault, no weapon",No,Jun 2019,Manslaughter,Unsolved,Havering,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2019,Murder,Solved,Hammersmith & Fulham,Black
1,35 to 44,Male,Other Method of Killing,No,Jun 2019,Murder,Solved,Hammersmith & Fulham,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jul 2019,Murder,Solved,Wandsworth,Black
1,20 to 24,Male,Other Method of Killing,No,Jul 2019,Murder,Solved,Kingston Upon Thames,White
1,65 and over,Female,Knife or Sharp Implement,Yes,Jul 2019,Murder,Solved,Richmond Upon Thames,Asian
1,55 to 64,Male,Knife or Sharp Implement,Yes,Jul 2019,Murder,Solved,Richmond Upon Thames,Asian
1,35 to 44,Male,Other Method of Killing,No,Jul 2019,Murder,Unsolved,Hillingdon,Asian
1,25 to 34,Male,Shooting,No,Jul 2019,Murder,Unsolved,Brent,Black
1,25 to 34,Male,Shooting,No,Jul 2019,Murder,Solved,Brent,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Jul 2019,Murder,Solved,Camden,Black
1,55 to 64,Male,Other Method of Killing,No,Jul 2019,Murder,Solved,Islington,White
1,0 to 12,Male,Not known/Not Recorded,No,Jul 2019,Murder,Unsolved,Southwark,Not Recorded / Unknown
1,55 to 64,Female,Blunt Implement,No,Jul 2019,Murder,Solved,Bromley,White
1,20 to 24,Male,Knife or Sharp Implement,No,Jul 2019,Murder,Solved,Greenwich,Black
1,0 to 12,Male,Knife or Sharp Implement,No,Jul 2019,Murder,Solved,Croydon,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jul 2019,Murder,Unsolved,Croydon,Black
1,25 to 34,Male,Shooting,No,Jul 2019,Murder,Solved,Waltham Forest,White
1,20 to 24,Male,Shooting,No,Jul 2019,Murder,Unsolved,Enfield,Black
1,0 to 12,Male,Other Method of Killing,No,Aug 2019,Murder,Unsolved,Wandsworth,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Lambeth,White
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Camden,Black
1,65 and over,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Ealing,White
1,65 and over,Female,Blunt Implement,No,Aug 2019,Murder,Solved,Haringey,White
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Haringey,Black
1,35 to 44,Female,Blunt Implement,No,Aug 2019,Murder,Solved,Hackney,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Newham,White
1,25 to 34,Female,Knife or Sharp Implement,No,Aug 2019,Murder,Unsolved,Redbridge,White
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2019,Murder,Solved,Hammersmith & Fulham,Black
1,20 to 24,Male,Shooting,No,Sep 2019,Murder,Unsolved,Camden,Black
1,20 to 24,Female,Knife or Sharp Implement,No,Sep 2019,Murder,Solved,Camden,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Sep 2019,Murder,Unsolved,Camden,Black
1,55 to 64,Female,Blunt Implement,No,Sep 2019,Murder,Solved,Ealing,White
1,20 to 24,Male,Knife or Sharp Implement,No,Sep 2019,Murder,Solved,Ealing,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2019,Murder,Solved,Ealing,Not Recorded / Unknown
1,25 to 34,Male,Shooting,No,Sep 2019,Murder,Solved,Haringey,White
1,25 to 34,Male,Knife or Sharp Implement,No,Sep 2019,Murder,Solved,Enfield,Black
1,45 to 54,Female,Knife or Sharp Implement,Yes,Sep 2019,Murder,Solved,Enfield,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2019,Murder,Solved,Newham,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2019,Murder,Solved,Westminster,Other
1,20 to 24,Female,Knife or Sharp Implement,Yes,Oct 2019,Murder,Unsolved,Brent,Black
1,55 to 64,Female,Other Method of Killing,No,Oct 2019,Murder,Solved,Islington,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Oct 2019,Murder,Solved,Southwark,Black
1,35 to 44,Female,Other Method of Killing,Yes,Oct 2019,Murder,Unsolved,Southwark,White
1,45 to 54,Female,Knife or Sharp Implement,No,Oct 2019,Murder,Unsolved,Greenwich,White
1,25 to 34,Male,Other Method of Killing,No,Oct 2019,Murder,Solved,Greenwich,White
1,0 to 12,Male,"Physical Assault, no weapon",No,Oct 2019,Murder,Solved,Croydon,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Oct 2019,Murder,Solved,Bexley,White
1,25 to 34,Male,Knife or Sharp Implement,No,Oct 2019,Murder,Solved,Enfield,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Oct 2019,Murder,Solved,Newham,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2019,Murder,Solved,Hillingdon,Black
1,35 to 44,Male,"Physical Assault, no weapon",No,Nov 2019,Murder,Unsolved,Brent,Black
1,0 to 12,Male,Not known/Not Recorded,No,Nov 2019,Infanticide,Unsolved,Harrow,White
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2019,Murder,Solved,Ealing,Other
1,35 to 44,Male,Shooting,No,Nov 2019,Murder,Solved,Tower Hamlets,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Nov 2019,Murder,Solved,Tower Hamlets,Black
1,55 to 64,Male,Blunt Implement,No,Nov 2019,Murder,Solved,Redbridge,White
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2019,Murder,Solved,Redbridge,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Nov 2019,Murder,Solved,Redbridge,Black
1,35 to 44,Male,Shooting,No,Dec 2019,Murder,Solved,Wandsworth,White
1,35 to 44,Male,Other Method of Killing,No,Dec 2019,Murder,Solved,Kingston Upon Thames,White
1,35 to 44,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Hounslow,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Brent,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Barnet,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Barnet,White
1,55 to 64,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Unsolved,Ealing,Asian
1,45 to 54,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Haringey,White
1,20 to 24,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Lewisham,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Croydon,Black
1,55 to 64,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Croydon,White
1,45 to 54,Male,Other Method of Killing,No,Dec 2019,Murder,Unsolved,Bexley,White
1,20 to 24,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Hackney,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Waltham Forest,White
1,45 to 54,Male,Knife or Sharp Implement,Yes,Dec 2019,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Newham,Black
1,35 to 44,Male,Not known/Not Recorded,No,Dec 2019,Murder,Unsolved,Havering,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2019,Murder,Solved,Kensington & Chelsea,Other
1,45 to 54,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Solved,Richmond Upon Thames,White
1,45 to 54,Female,Other Method of Killing,No,Jan 2020,Murder,Solved,Barnet,Asian
1,0 to 12,Male,Other Method of Killing,No,Jan 2020,Infanticide,Unsolved,Ealing,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Unsolved,Islington,White
1,55 to 64,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Solved,Croydon,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Unsolved,Redbridge,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Unsolved,Redbridge,Asian
1,35 to 44,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Unsolved,Redbridge,Asian
1,65 and over,Male,Knife or Sharp Implement,No,Jan 2020,Murder,Solved,Hackney,White
1,55 to 64,Female,Blunt Implement,Yes,Jan 2020,Murder,Solved,Waltham Forest,White
1,45 to 54,Male,Shooting,No,Jan 2020,Murder,Solved,Westminster,White
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2020,Murder,Solved,Kingston Upon Thames,Not Recorded / Unknown
1,35 to 44,Male,Knife or Sharp Implement,No,Feb 2020,Murder,Solved,Brent,Black
1,45 to 54,Male,"Physical Assault, no weapon",No,Feb 2020,Manslaughter,Solved,Southwark,White
1,35 to 44,Male,Blunt Implement,No,Feb 2020,Murder,Solved,Greenwich,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2020,Murder,Solved,Croydon,Black
1,35 to 44,Female,Knife or Sharp Implement,Yes,Feb 2020,Murder,Solved,Waltham Forest,Asian
1,45 to 54,Male,Blunt Implement,No,Feb 2020,Murder,Solved,Kensington & Chelsea,White
1,25 to 34,Male,"Physical Assault, no weapon",No,Mar 2020,Murder,Solved,Hillingdon,White
1,20 to 24,Male,Knife or Sharp Implement,No,Mar 2020,Murder,Solved,Barnet,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2020,Murder,Solved,Ealing,White
1,65 and over,Female,Blunt Implement,Yes,Mar 2020,Murder,Solved,Southwark,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2020,Murder,Solved,Greenwich,White
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2020,Murder,Solved,Croydon,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Mar 2020,Murder,Unsolved,Redbridge,Black
1,55 to 64,Female,Blunt Implement,Yes,Mar 2020,Murder,Solved,Hackney,White
1,25 to 34,Male,Shooting,No,Mar 2020,Murder,Solved,Enfield,Black
1,13 to 19,Male,Blunt Implement,No,Mar 2020,Murder,Solved,Newham,Asian
1,35 to 44,Female,Knife or Sharp Implement,No,Mar 2020,Murder,Solved,Newham,Asian
1,35 to 44,Female,Blunt Implement,No,Mar 2020,Murder,Solved,Newham,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Wandsworth,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Apr 2020,Murder,Solved,Hillingdon,Asian
1,65 and over,Female,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Lambeth,White
1,55 to 64,Male,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Lambeth,White
1,35 to 44,Female,Other Method of Killing,Yes,Apr 2020,Murder,Solved,Brent,Black
1,0 to 12,Male,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Redbridge,Asian
1,0 to 12,Female,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Redbridge,Asian
1,25 to 34,Male,"Physical Assault, no weapon",No,Apr 2020,Murder,Solved,Hackney,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Waltham Forest,White
1,55 to 64,Male,Not known/Not Recorded,No,Apr 2020,Murder,Unsolved,Waltham Forest,White
1,55 to 64,Female,Blunt Implement,Yes,Apr 2020,Murder,Solved,Enfield,Black
1,20 to 24,Male,Knife or Sharp Implement,No,Apr 2020,Murder,Solved,Newham,Black
1,45 to 54,Male,"Physical Assault, no weapon",No,May 2020,Manslaughter,Solved,Wandsworth,White
1,0 to 12,Female,Not known/Not Recorded,No,May 2020,Murder,Unsolved,Lambeth,Black
1,65 and over,Male,Blunt Implement,No,May 2020,Murder,Solved,Islington,White
1,20 to 24,Male,Knife or Sharp Implement,No,May 2020,Murder,Solved,Haringey,Black
1,25 to 34,Male,Shooting,No,May 2020,Murder,Solved,Haringey,Black
1,13 to 19,Male,Knife or Sharp Implement,No,May 2020,Murder,Solved,Southwark,Black
1,35 to 44,Male,"Physical Assault, no weapon",Yes,May 2020,Manslaughter,Unsolved,Redbridge,Black
1,25 to 34,Male,Knife or Sharp Implement,Yes,May 2020,Murder,Solved,Hammersmith & Fulham,Black
1,0 to 12,Female,Knife or Sharp Implement,No,Jun 2020,Murder,Solved,Merton,Asian
1,25 to 34,Female,Knife or Sharp Implement,No,Jun 2020,Murder,Solved,Brent,Black
1,45 to 54,Female,Knife or Sharp Implement,No,Jun 2020,Murder,Solved,Brent,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Jun 2020,Murder,Solved,Haringey,White
1,55 to 64,Female,Knife or Sharp Implement,Yes,Jun 2020,Murder,Solved,Lewisham,Black
1,35 to 44,Male,"Physical Assault, no weapon",No,Jun 2020,Murder,Solved,Bexley,White
1,25 to 34,Male,Shooting,No,Jun 2020,Murder,Solved,Sutton,Black
1,20 to 24,Male,Shooting,No,Jun 2020,Murder,Unsolved,Hackney,Black
1,20 to 24,Male,Shooting,No,Jun 2020,Murder,Unsolved,Hammersmith & Fulham,Black
1,65 and over,Male,Not known/Not Recorded,No,Jul 2020,Murder,Solved,Hounslow,Not Recorded / Unknown
1,25 to 34,Male,Knife or Sharp Implement,No,Jul 2020,Murder,Solved,Hounslow,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Jul 2020,Murder,Solved,Lambeth,Black
1,25 to 34,Male,Shooting,No,Jul 2020,Murder,Solved,Brent,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jul 2020,Murder,Solved,Brent,White
1,0 to 12,Male,Knife or Sharp Implement,No,Jul 2020,Murder,Solved,Brent,White
1,55 to 64,Male,Blunt Implement,No,Jul 2020,Murder,Solved,Camden,Black
1,55 to 64,Male,Knife or Sharp Implement,Yes,Jul 2020,Murder,Solved,Ealing,Black
